146,"Нежный и элегантный DOLCE&GABBANA Dolce подобен изысканному и неповторимому дизайнерскому наряду, в котором каждая деталь, каждая мелочь точно выверены и идеально выполнены. В композиции аромата каждая нота звучит ярко и красиво и вместе с тем не нарушает общей гармонии, безупречно сочетаясь с окружающими ее аккордами. DOLCE&GABBANA Dolce – гимн женственности и изящности.",Покоряющий плавностью своих линий флакон выполнен из прозрачного стекла и увенчан стильным «марципановым цветком» – визитной карточкой лучших сицилийских кондитеров.,"Кашемир, нероли, мускус, цветок папайи, амариллис, кувшинка, нарцисс.","Элегантный, женственный, нежный.",Яркий цветочный.,/common/img/uploaded/productImageFolder/DGB440678LG.jpg
147,"Элегантность всегда была определяющей характеристикой стиля SALVATORE FERRAGAMO. Исполненные грации и изысканности произведения этого флорентийского бренда славятся во всем мире своим безупречным вкусом. Отдавая дань элегантности, Salvatore Ferragamo представляет роскошный аромат Signorina Eleganza, который воспевает женственность, грациозность и соблазнительность.","Упаковка аромата Signorina Eleganza, выполненная в бежевой палитре, передает очарование деликатной элегантности. Золотистый логотип Eleganza и золотистое основание с рельефной гравировкой дарят дизайну флакона оттенок великолепия и совершенства. Флакон украшает знаменитый бант из тесьмы, на этот раз двух оттенков бежевого цвета.","Миндаль, кожа, пачули, груша, османтус, грейпфрут.","Женственный, изысканный, элегантный.",Цветочно-восточный.,/common/img/uploaded/productImageFolder/FER041052LG.jpg
148,"Аромат CHRISTINA AGUILERA By Night является выражением женственности. Он посвящен настроению, в котором пребывает женщина, предвкушая особенную ночь. Благодаря ему станут незабываемыми моменты, в которые женщина хочет чувствовать себя уверенной и гламурной.","Мандарин, красное яблоко, фрезия, миндаль, ваниль, персик, боярышник, амбра.","Обольстительный, игривый, кокетливый.",/common/img/products/AGI410978.jpg
149,"Исключительная женственность и нежность звучит в композиции изящного аромата Lulu Rose от LULU CASTAGNETTE. В его сердце — элегантность и таинственность японской розы, обрамленная ярким фруктовым аккордом и чувственностью мускуса.","Юзу, роза, бузина, ирис, слива, мускус.","Женственный, нежный, изяшный.",Нежный цветочный.,/common/img/products/LULCAT030.jpg
150,"Ароматная пара Agua de Loewe el и Agua de Loewe ella - гимн любви. Ароматы созданы в подарок влюбленным, умеющим ценить свои чувства и при этом оставаться яркими, неординарными личностями, гармонично дополняющими друг друга. Они вместе идут по жизни. Они привлекают восхищенные взгляды. Их считают образцом для подражания. Они любят друг друга.","Композиция женского аромата представлена яркими цитрусовыми, нежными цветочными и чувственными древесными нотами.","Лимон, бергамот, кумкват, перец, роза, лилия, кедр, сандал, мускус.","Яркий, женственный, пряный.",Мягкий восточный.,/common/img/uploaded/product/big/2012/03/24/LWE029728.jpg
151,"В характере современной женщины гармонично сочетаются нежность и сила, романтичность и дерзость. И у каждой женщины есть свой секрет, свои мечты, свои тайны. Изысканный и чувственный аромат ELIZABETH ARDEN Untold – это прекрасная история о самом сокровенном. Его композиция также многогранна, как и каждая обладательница аромата. Искрящие ноты бергамота и розового перца наполняют парфюм оптимизмом. Яркие ноты черной смородины и груши – кокетливостью. Изысканные ноты жасмина и гардении – женственностью. А теплый шлей, сотканный из нот пачули, сандала, амбры и мускуса делают аромат чарующим и таинственным.","Пачули, гардения, груша, жасмин, амбра, бергамот, мускус, сандал, черная смородина, розовый перец.","Женственный, чувственный, таинственный.",Цветочно-восточный.,/common/img/uploaded/productImageFolder/ARDNEAF42LG.jpg
152,"Таинственный и чарующий, нежный и чувственный аромат Comme des garcons 2 создан для настоящих женщин, соблазнительных, загадочных и уверенных в себе. Яркая, многогранная композиция аромата идеально подчеркнет природное обаяние своей обладательницы, привлекая к ней восхищенные взгляды.","Мандарин, апельсин, магнолия, пачули, ветивер, кедр, японские чернила, можжевеловое масло.","Таинственный, чарующий, женственный.",Древесно-экзотический.,/common/img/uploaded/product/big/2008/10/27/CDG091170.jpg
153,"ck one shock для нее — это вызывающий и чувственный цветочный аромат, открывающийся страстным букетом из цветов дикой пассифлоры, нежного розового пиона и драгоценного цветка мака. Интенсивная страсть углубляется черной лесной ежевикой, гипнотическим жасмином, цветком нарцисса и нотами какао. Дерзость аромата выражена завершающими аккордами амбры, окутанной ванилью и головокружительными соцветиями пачули и мускуса.","Мак, пачули, жасмин, амбра, мускус, ваниль, нарцисс, какао, пассифлора, ежевика, пион.","Дерзкий, страстный, чувственный.",/common/img/uploaded/productImageFolder/CK8949200LG.jpg
154,"Этот исключительно нежный и тонкий аромат – новейшее творение, пополнившее парфюмерную коллекцию Yohji Yamamoto. Искрящиеся ноты  лимона и бергамота, в нежном обрамлении розового перца, гармонично сливаются с  богатым звучанием розы, розового персикового винограда и прозрачного жасмина. Вместе с чувственным шлейфом ароматов пачули и мускуса они образуют чарующую, неповторимую, невыразимо женственную композицию.","Зелень, роза, пачули, жасмин, лимон, ветивер, бергамот, мускус, ваниль, виноград, розовый перец.","Искрящийся, нежный, чарующий.",/common/img/uploaded/productImageFolder/EYAM07013LG.jpg
155,Climat – классический и благородный аромат с легкими шипровыми нотами.,"Симфония в «белом мажоре»: нарцисс, жасмин, ландыш, белая роза. Цветочная нежность с легкой ноткой ностальгии. Аромат с густым «пудровым» шлейфом.","Нарцисс, ландыш, жасмин, белая роза.","Женственный, элегантный, изящный.",Классический древесный.,/common/img/uploaded/product/big/2008/07/08/EC8015601.jpg
156,"Аромат любви и соблазна, аромат бессонных ночей и долгожданных встреч, аромат женщины – Amethyst от LALIQUE чарует терпкой сладостью ежевики и нежной чувственностью мускуса. Он понравится изящным и романтичным, но вместе с тем уверенным в себе и своих силах женщинам.","Ежевика, мускус, чай, кассия.","Соблазнительный, женственный, легкий.",Цветочно-восточный.,/common/img/uploaded/product/big/2008/03/27/LLQP12200.jpg
157,"Яркий, искрящийся и динамичный MOSCHINO Pink Bouquet полон радости и оптимизма. Он создан для веселых, беззаботных, но вместе с тем смелых и уверенных в себе красавиц. Для тех, кто умеет добиваться желаемого, но вместе с тем верит в чудо. Композиция аромата представлена соблазнительным коктейлем из цитрусовых, фруктовых и цветочных нот. Ее звучание покоряет своим кокетством, чувственностью и женственностью.","Ананас, имбирь, бергамот, жасмин, персик, мох, ландыш, пион.","Динамичный, яркий, весенний.",Фруктовый цветочный.,/common/img/uploaded/productImageFolder/MOS006L30LG.jpg
158,"Дань женственности. Аромат Yohji Senses – свежий, как летний день…","Ощутите свежесть летнего дня в фейерверке искрящегося бергамота, лимона и нероли. По мере того как аромат развивается, вы почувствуете прелестные ноты свежей груши и иланг-иланга, а затем насладитесь гармонией мускуса и сандала в «шлейфе». Юный, воодушевляющий и женственный, этот аромат создает иллюзию того, что его ингредиенты только что собраны.","Липа, иланг-иланг, бергамот, нероли, груша, лимон, сандал, мускус.","Соблазнительный, юный, нежный.",/common/img/uploaded/productImageFolder/EYAM03013LG.jpg
159,"Мимолетный взгляд, едва заметная улыбка и тонкая дымка аромата… Обольщение - это игра, интересная и увлекательная, соблазнительная и волнующая. Аромат Quizas, Quizas, Quizas создан для ярких женщин, с безупречным чувством стиля и юмора. Для тех, кто привык играть по своим правилам.","Цитрусовый аккорд, смородина, болгарская роза, жасмин, тубероза, ваниль, пачули.","Волнующий, соблазнительный, женственный.",Цветочно-восточный.,/common/img/products/LWE024518.jpg
160,"Искрящаяся свежесть и кокетливая женственность аромата GUCCI Flora by Gucci Glorious Mandarin придутся по душе веселым, оптимистичным и беззаботным красавицам. Композицию отличает легкость звучания и изысканный теплый шлейф, сотканный из нот амбры и мускуса и чувственного древесного аккорда. Ноты мандарина и карибского коктейля под названием пинаколада наполняют аромат солнечным светом и сиянием. Ноты пиона и жасмина дарят композиции элегантность и благородность звучания. GUCCI Flora by Gucci Glorious Mandarin полон радости, оптимизма и естественного очарования.","Мандарин, древесный аккорд, пинаколада, жасмин, амбра, мускус, пион.","Женственный, кокетливый, легкий.",Яркий цветочный.,/common/img/uploaded/productImageFolder/GUC434924LG.jpg
161,Giorgio Armani представляет Si Eau de Toilette- легкую и деликатную интерпретацию аромата Si.,Успешная. Смелая. Женственная. Чувственная.,Аромат Si Eau de toilette Intense — это воплощение неповторимой элегантности. Решительное «SI!» вихрю эмоций.,"Аромат раскрывается аккордами черной смородины и нежной нотой груши. Искрящиеся цитрусовые ноты итальянского бергамота, мандарина и нероли оттеняют деликатность фрезии и майской розы. В шлейфе – чувственные ноты ванили, мускуса и амбрового дерева.","Роза, нероли, груша, мандарин, черная смородина, амбра, бергамот, мускус, ваниль, фрезия.","Чувственный, женственный, элегантный, смелый.",Цветочно-шипровый.,/common/img/uploaded/productImageFolder/EC5605200LG.jpg
162,"В каждой женщине есть тайна, которая манит к себе, влечет, заставляет сердце биться чаще от предвкушения чего-то нового и неизведанного. Женственный и нежный аромат ANTONIO BANDERAS Her Secret – воплощение этой тайны. Он соткан из нот цветка горького апельсина, сочного, чуть терпкого грейпфрута, лесной земляники, сладкой ванили, изящных жасмина и туберозы, чувственного кедра. ANTONIO BANDERAS Her Secret интригует с первых секунд своего звучания, а потом увлекает за собой в таинственный и загадочный мир, полный соблазна и нежности.","Бензоин, земляника, жасмин, горький апельсин, ваниль, тубероза, грейпфрут, кедр.","Женственный, соблазнительный, нежный.",Цветочно-восточный.,/common/img/uploaded/productImageFolder/BAN168738LG.jpg
163,"Чувственный и таинственный VALENTINO Valentina Assoluto сохранил цветочную нежность и изящность своего предшественника VALENTINO Valentina, но добавил в композицию соблазнительный древесно-шипровый аккорд. Аромат соткан из яркой свежести бергамота и персика,  элегантности туберозы и итальянского жасмина, сладости шоколадного трюфеля и ванили, раскрывающейся на фоне невероятной глубины нот дубового мха, пачули и кедра. VALENTINO Valentina Assoluto – выбор сильных и уверенных в себе, но вместе с тем – нежных, романтичных и изящных женщин, умеющих покорять и очаровывать.","Бергамот, пачули, жасмин, дубовый мох, ваниль, персик, тубероза, кедр.","Глубокий, чувственный, таинственный.",Яркий цветочный.,/common/img/uploaded/productImageFolder/VRV168721LG.jpg
164,"Имя Giorgio Armani стало символом великолепного вкуса и утонченной итальянской роскоши. Великий метр, который  недавно отпраздновал 80-летие, готовится презентовать очередное пополнение своей выдающейся парфюмерной линейки. Обновленная версия прошлогоднего хита Si, в редакции 2014 года получила более плотное и вечернее звучание, и соответствующее название Si Intense. Грациозный аромат из элегантных шипровых нот адресован независимым женщинам, которые не привыкли ждать, и смело берут инициативу в свои руки. Композиция Si Intense построена на тонком контрасте звонких цитрусовых нот и тягучих восточных мотивов. Мелодичные оттенки нероли, нежный осматнус и горьковато-пряная артемизия связывают букет воедино, образуя потрясающе красивое звучание.","Нероли, османтус, артемизия.","Утонченный, элегантный, смелый.",/common/img/uploaded/productImageFolder/EC5605000LG.jpg
165,"Сохраняя фруктово-мускусную составляющую, принесшую успех оригинальному аромату, Jeanne Couture содержит и новые парфюмерные аспекты. Помимо узнаваемых фруктовых нот в состав Jeanne Couture, входят более изысканные ингредиенты, древесный «шлейф» придает аромату оттенок классической элегантности.","С первого же вдоха мы узнаем насыщенный аромат малины, который присутствовал в оригинальной версии. Но его освежили при помощи влажного акцента: это утренняя роса, собранная с листьев фиалки. Чувственное и удивительно сексуальное «сердце» аромата сочетает в себе мягкое дыхание пиона и редкую разновидность эссенции магнолии. Затем вступает навевающий воспоминания кедр. Он прорывается внезапно и насыщает аромат древесной чувственностью, которая прекрасно сочетается с мягкостью мускуса.","За ее озорством таится расчет: Jeanne Couture знает, чего она хочет. И знает, как это получить...","Малина, фиалка, пион, магнолия, кедр, мускус.",Чувственный. Роскошный. Неотразимый.,Цветочно-фруктовый.,/common/img/uploaded/product/big/2012/04/05/LNV006A01.jpg
166,"Нежная, чувственная и изящная композиция аромата VALENTINO Valentina соткана из соблазнительной сладости шоколадных трюфелей и ванили, изысканности жасмина, туберозы и цветка апельсина, дополненных свежими нотами бергамота и лесной земляники. Древесный аккорд и нота амбры наполняют аромат невероятным теплом и глубиной, делая его еще более женственным и чарующим.","Бергамот, шоколадный трюфель, жасмин, цветок африканского апельсина, тубероза, земляника, кедр, ваниль, амбра.","Женственный, изящный, чувственный.",Цветочно-восточный.,/common/img/uploaded/product/big/2012/03/30/VRV043902.jpg
167,"Роскошный и дерзкий, элегантный и провокационный. Именно таким создан аромат LANVIN Rumeur 2 Rose. Он кажется нам знакомым, но вместе с тем удивляет чем-то новым и неизвестным. Он наполнит Вас предвкушение праздника, веселья, новых знакомств и встреч. Он сделает Ваш образ еще более женственным и чувственным. Он подарит Вам веру в себя и свои силы.","Роза, магнолия, жасмин, пачули, мускус.","Элегантный, роскошный, чувственный.",Цветочно-восточный.,/common/img/uploaded/product/big/2012/03/26/LNV001E01.jpg
168,"Новый аромат от Prada вдохновлен идеей уникального воображаемого цветка, созданного специально для Candy. В поиске совершенного цветка Prada мы погружаемся в путешествие по Вселенной, где мириады цветочных нот сливаются для создания аромата, полного игривости и энергии, как сама Candy.","Вдохновением для Prada Candy Florale стал нежный белый бутон космеи, который к завершению путешествия расцветает фантазийным цветком, искрящимся чувственностью и энергией. Его роскошное звучание раскрывается ярким букетом цветочных нот, олицетворяющих все грани характера Candy.","Легкая воздушность аромата добавляет Candy игривости, а едва уловимые пудровые ноты подчеркивают ее по-весеннему нежную красоту. Теплый медовый шлейф окутывает аромат нежной вуалью, отражая чувственную натуру Candy.",/common/img/uploaded/productImageFolder/65091039LG.jpg
169,"Trussardi Donna выразил современную харизматичную женственность, исполненную сияния красоты и чувственности, очарования и роскоши.",Чистота и страсть белого.,Аромат Trussardi Donna сразу же создает сияющую фруктовую ауру из живых цитрусовых нот пикантного юзу и цитрона. Трепетную свежесть «начала» усиливают росистые акценты влажных фруктов.,"Нежные оттенки белых цветов в нотах «сердца» создают образ очаровательной женщины, красивой от природы. Вишня и легкий флердоранж смешиваются с роскошным ароматом чая с жасмином и землистыми акцентами водяных лилий.","Насыщенные древесные тона в «шлейфе» делают аромат Trussardi Donna неотразимо сексуальным. Сочетание чувственных белых пачулей, насыщенного кедра и кремового сандала создает необычный «слоеный» эффект. Теплая, золотистая ваниль добавляет соблазнительный оттенок.","Юзу, Цитрон, Влажные фрукты, Флердоранж, Чай с жасмином, Водяная лилия (нимфея), Белые пачули, Кедр, Сандал, Ваниль.",Современный. Изысканный. Женственный.,Цветочно-ориентальный.,/common/img/uploaded/product/big/2011/11/10/TRU_82002.jpg
170,"Таинственный и соблазнительный, вечерний аромат Christina Aguilera Secret Potion создан для женщин, чья красота - основа их силы и уверенности. Аромат Secret Potion сочетает в себе легкую восточную экзотику и современную элегантную классику, окутывая свою обладательницу ореолом таинственности и наделяя невероятной притягательной силой.",Цветочно-восточный.,/common/img/products/AGI422382.jpg
171,"Высшее проявление таинственной магии, сочетание света и тени, Ange ou Demon le Secret Elixir вызывает новые эмоции. Загадочная композиция, сотканная из ярких нот, демонстрирует абсолютную тайну обольстительной власти той женщины, которой принадлежит аромат. В полумраке звучит опьяняющий аромат драгоценного эликсира. Интенсивное и захватывающее очарование вызывает чувство приятного головокружения.",Ange ou Demon le Secret Elixir раскрывает волшебство обонятельного соблазнения.,"В верхних нотах легкие ноты Итальянского лимона и Зеленого чая, смягченные нежностью Нероле для сверкающей женственности.","Великолепная чувственность аромата расцветает благодаря богатой средней ноте белых цветов, любимых Givenchy: алхимия Жасмина Самбака, Цветов апельсина и цветов Франжипани.","Более чувственное впечатление на коже продлено аккордом Ванили и Пачули. Кедр и Белый мускус оставляют таинственный след, придавая аристократичный и очень изящный характер композиции.","Лимон, зеленый чай, нероле, жасмин самбак, цветы апельсина, франжипани, ваниль, пачули, кедр, мускус.",Харизматичный. Загадочный. Обольстительный.,Яркий цветочный.,/common/img/products/GIV042236.jpg
172,"Роскошное и элегантное сочетание гардении и чувственной амбры стало основой для создания удивительно нежного и кристально чистого женского аромата Crystal Noir. Он идеально подчеркнет Вашу женственность и природное обаяние, сделав Ваш образ еще более утонченным.","Гардения, амбра.","Роскошный, женственный, элегантный.",Цветочно-восточный.,/common/img/uploaded/productImageFolder/EVER07126LG.jpg
173,"Дополните свою красоту и природное обаяние чувственным цветочным ароматом Je t'M. Вы соблазнительны и желанны, Вы способны покорить самое стойкое сердце...","Роза, лотос, тропические фрукты, гранат, персик, личи, ваниль, кедр, малина, амбра, мускус.","Женственный, чувственный, соблазнительный.",Цветочно-восточный.,/common/img/uploaded/product/big/2007/07/20/LULPARF13.jpg
174,"Восхитительное сочетание женственности и кокетливости, чувственности и элегантности скрывает в себе композиция аромата LANVIN Eclat D'Arpege. Она соткана из ярких и чарующих нот сирени и лимона, нежных нот фрезии, пиона и листьев персикового дерева, свежей ноты зеленого чая и теплых, бархатистых нот кедра, амбры и белого мускуса. LANVIN Eclat D'Arpege создан подчеркнуть красоту и природное обаяние своей обладательницы, сделать ее образ еще более привлекательным и соблазнительным.","Сирень, лимон, мускус.","Изящный, элегантный, женственный.",Цветочно-восточный.,/common/img/uploaded/productImageFolder/LNV306100LG.jpg
175,"Яркая фруктово-цветочная композиция Luluforever создана в подарок жительницам больших городов, чей день полон событиями, встречами и новостями. Свежий, женственный, очаровательный и динамичный аромат наполняет свою обладательницу энергией, оптимизмом и верой в свои силы. Luluforever - настоящий подарок для тех, кто привык жить ярко, кто всегда идет вперед и никогда не пасует перед трудностями. Он станет Вашим верным спутником во всех начинаниях. Luluforever - аромат с твоим характером.","Бергамот, юзу, вишня, ананас, жасмин, японская груша, сандал, кедр, мускус.","Яркий, свежий, динамичный.",Яркий цветочный.,/common/img/uploaded/product/big/2011/01/05/LULMKG037.jpg
176,"Herba Fresca - это прогулка босиком по летнему утреннему саду, когда капли росы еще блестят на траве, а воздух наполнен прохладой. Свежесть мяты, сияние цитрусовых, игривость полевых цветов... Herba Fresca - воплощение гармонии человека и природы.","Цитрус, листья гвоздики, лимон, мята, зеленый чай, лилия, цикламен, цветы груши.","Свежий, сияющий, бодрящий.",Свежий зеленый.,/common/img/products/GUE_10957.jpg
177,"Туалетная вода Diamonds Rose, вдохновленная незабываемым ароматом утренних роз и чистым блеском розовых бриллиантов. Идеальный образ естественной и беззаботной девушки Emporio Armani.","Diamonds Rose открывается искрящейся свежестью, в которой бергамот смешивается с сочными нотами малины и черной смородины. Сердечная нота раскрывается с новым вариантом розы - болгарской, более усиленной, сияющей, нежной и вибрирующей. Хрупкие тона ландыша и фруктовые грани фрезии подчеркивают ослепительную красоту этого особенного цветка.","В шлейфе аромат открывается нежными и страстными нотами амбры, обволакивающими и теплыми, смешанными с древесными чувственными нотами пачули. Семена абельмоша добавляют мускусной сладости, которая окутывает аромат нотами уюта и соблазнительно рассеивается на коже.",Граненый флакон искрится миллионом розовых отблесков. Мгновенно узнаваемый логотип с орлом Emporio Armani выгравирован в центре.,"Роза, бергамот, пачули, амбра, малина, черная смородина, ландыш, фрезия.","Соблазнительный, дерзкий, харизматичный.",/common/img/uploaded/productImageFolder/EC4399201LG.jpg
178,"Ароматы серии COLORE COLORE SILK, словно шелковое платье, искусно подчеркнут Вашу женственность и нежность. Аромат COLORE COLORE SILK окружит Вас нежным облаком из фиалки и ванили.","Пралине, жасмин, мандарин, бергамот, сандал, фиалка, ваниль, бобы тонка, кедр, грейпфрут.",/common/img/uploaded/productImageFolder/ELOR46480LG.jpg
179,"Ароматы серии COLORE COLORE SILK, словно шелковое платье, искусно подчеркнут Вашу женственность и нежность. Аромат COLORE COLORE SILK BEIGE окружит Вас изысканным облаком, сотканным из древесных нот.","Лаванда, гвоздика, толуанский бальзам, герань, морковь, кора массойи, ирис, кардамон, древесные ноты, табак, бобы тонка, помело, лист фиалки, амбра, ветивер.",/common/img/uploaded/productImageFolder/ELOR46503LG.jpg
180,"Ароматы серии COLORE COLORE SILK, словно шелковое платье, искусно подчеркнут Вашу женственность и нежность. Аромат COLORE COLORE SILK ROSEокружит Вас розовым облаком из вишни, розы и ванили.","Вишня, роза, бергамот, пачули, лимон, ваниль, сухофрукты, флердоранж.",/common/img/uploaded/productImageFolder/ELOR46497LG.jpg
181,"Первый аромат Dsquared² для женщин. Аромат как интерпретация животворных и притягательных составляющих природы. Мгновенно узнаваемый, сияющий и воодушевляющий. Дерево, основная тема аромата, определяющая его характер, открывает чувственный источник жизненной силы, который течет через «сердце» аромата, согретое лучами света – символа начального аккорда SHE WOOD.","Лимон, лепестки жасмина, нероли, цветы и листья фиалки, гелиотроп, мускус, кедр, ветивер, амбра.","Чувственный, искрящийся, современный.",Древесно-цветочный.,/common/img/uploaded/product/big/2009/12/01/DSQ_6A000.jpg
182,"Воплощение свободы и возможностей, аромат CK In2U for Her создан для ярких, динамичных девушек, соблазнительных в своей простоте и естественности. Свежие ноты бергамота, грейпфрута и красной смородины гармонично сочетаются со сладкой ванилью, чувственными кедром и амброй, создавая роскошную композицию со своим уникальным характером.","Бергамот, розовый грейпфрут, листья красной смородины, орхидея, кактус, кедр, ваниль, мускус.","Соблазнительный, женственный, уникальный.",Цветочно-восточный.,/common/img/uploaded/product/big/2009/10/07/ELA602504.jpg
183,"Раннее утро в Париже.  Лучи солнца скользят по мостовым и играют на крышах. Свет струится золотыми потоками.  Дует мягкий ветерок. Ночные тени исчезают. Солнце пробивается сквозь аркады галерей и освещает Площадь Вандом (Place Vendome).  Вот и колонна с номером 26.  Адрес, Дом, Легенда.","Первые аккорды – это освежающе-сияющий всплеск юзу, который передает свои трепетные вибрации цветку османтуса; его мелодия бархатистая, с легкими фруктовыми дуновениями. С первых же нот аромат звучит вполне современно и даже дерзко. Экстракт розы усиливает его харизму благодаря своему богатому, слегка претенциозному, исключительно жизнерадостному  звучанию. Распространяя свою волшебную ауру, он бережно обволакивает нежные лепестки жасмина, наделяя их чарующей грацией. Продолжением служит кристальная чистота белого мускуса, который как будто излучает свет, соприкасаясь с кожей.  Утонченного, прозрачного, приправленного пряными нотками в исполнении элегантного кедра. Нет ничего более магического, чем эта всепоглощающая чувственность.","Юзу, османтус, роза, жасмин, мускус, кедр.","Жизнерадостный, современный, элегантный.",Древесно-цветочный.,/common/img/products/BOU006A04.jpg
184,"Yohji – первый аромат из культовой коллекции ароматов японского дизайнера Йоджи Ямомото,– сложный, мягкий и чарующий. В нем соединились зеленая свежесть бергамота, сандал и мускус, букет из белого жасмина и фрезии с лёгким оттенком ванили... Аромат оставляет за собой теплый, сладковатый шлейф, манящий, как тайна.","Жасмин, зелень, бергамот, мускус, сандал, фрезия.","Насыщенный, чарующий, теплый.",Шипровые.,/common/img/uploaded/productImageFolder/EYAM01304LG.jpg
185,Новая грань легендарной цветочной композиции аромата J'adore.,"Аристократичный, в высшей степени изысканный тосканский ирис царственно открывает эту композицию. Парфюмер Дома Dior Франсуа Демаши смело присоединил эту новую притягательную деталь к цветочному букету J'adore, и он стал звучать нежнее, иначе. После этого благородного вступления в своей блистательной чувственности расцветает дамасская роза, чьим фоном служит насыщенный пудровый белый мускус.","Обволакивающее облако аромата словно сливается с кожей. Ощущение ""второй кожи"" создается благодаря новому, особенному нанесению из спрея. Voile de Parfum словно полностью отдает себя, всю щедрость цветов, оставляя в высшей степени женственный мягкий и обволакивающий шлейф. Вуаль чувственности приоткрыта.","Роза, белый мускус, ирис.","Чувственный, притягательный, изысканный.",Цветочный мускусный.,/common/img/uploaded/productImageFolder/F91514009LG.jpg
186,"В элегантной и женственной композиции воплотились энергия и ритм Нью-Йорка – города, который никогда не спит. Яркие и динамичные ноты аромата ELIZABETH ARDEN 5th Avenue NYC Limited Editon способны наполнить Вас радостью и оптимизмом, подарить уверенность в себе и своих силах. Искрящаяся свежесть цитрусовых, фруктовых и ягодных нот гармонично сочетается с нежностью цветочного аккорда, согретого сладостью ванили и чувственностью сандала, амбры и мускуса.","Яблоко, бергамот, жасмин, амбра, мускус, сандал, ваниль, черная смородина, персик, цветок сливы, бобы тонка, пион.","Элегантный, современный, динамичный.",Цветочно-восточный.,/common/img/uploaded/productImageFolder/ARDNY4001LG.jpg
